"","FeatureName","FeatureID","AvgRank"
"880","cg04175833",1080,1601.8
"881","cg10951591",2565,1604.8
"882","cg23827657",5133,1607.4
"883","cg04184810",1083,1607.6
"884","cg22399096",4869,1609.2
"885","cg08027748",1926,1612.6
"886","cg02720091",697,1616.8
"887","cg18794878",4207,1618.4
"888","cg25953146",5556,1620.2
"889","cg23690302",5100,1621.2
"890","cg23791524",5125,1621.4
"891","cg10399929",2450,1621.6
"892","cg25114299",5406,1622.8
"893","cg08217388",1977,1624.2
"894","cg11025235",2577,1625.2
"895","cg18711246",4185,1627.6
"896","cg02059391",529,1628.4
"897","cg07523442",1833,1628.4
"898","cg24813736",5348,1628.6
"899","cg12381416",2867,1630.8
"900","cg01316071",334,1632.4
"901","cg19776611",4382,1633.4
"902","cg10058478",2370,1636.2
"903","cg04574459",1165,1636.8
"904","cg05952841",1495,1637.6
"905","cg24470206",5266,1637.8
"906","cg04812433",1221,1639
"907","cg07505457",1824,1640
"908","cg23220571",5013,1642.4
"909","cg07823688",1886,1644.4
"910","cg21848700",4746,1646.6
"911","cg12199378",2827,1648
"912","cg20656154",4543,1648.4
"913","cg04986248",1266,1650.8
"914","cg05452625",1378,1650.8
"915","cg18383486",4128,1650.8
"916","ch.13.1744822R",5908,1651.4
"917","cg09522056",2254,1651.6
"918","cg19419054",4318,1651.8
"919","cg20876003",4591,1652.4
"920","cg21880156",4754,1653.4
"921","cg07627464",1851,1654.2
"922","cg06757928",1639,1655.4
"923","cg04202002",1088,1656
"924","cg21957905",4775,1658
"925","cg01235463",309,1659.2
"926","cg16791528",3823,1661.2
"927","cg02020018",520,1662
"928","cg10782811",2522,1662.4
"929","cg12216318",2828,1662.8
"930","cg19082359",4256,1665
"931","cg03600318",927,1669.4
"932","cg23780491",5122,1670.2
"933","cg12190841",2823,1673.6
"934","cg19078574",4255,1675.6
"935","cg04456916",1143,1677.4
"936","cg27461733",5865,1678
"937","cg06829154",1653,1680.4
"938","cg19405200",4316,1681.4
"939","cg01877937",481,1684.4
"940","cg10207553",2413,1684.4
"941","cg09449543",2239,1685.2
"942","cg22927696",4956,1685.4
"943","cg15172053",3485,1687.6
"944","cg11120450",2595,1690
"945","cg11074047",2585,1690.8
"946","cg15309751",3509,1691.4
"947","cg20703579",4555,1692.2
"948","cg24407243",5258,1694.6
"949","cg02968854",775,1695.6
"950","cg04108298",1070,1695.8
"951","cg18023065",4064,1695.8
"952","cg02851692",736,1696.4
"953","cg03694415",954,1697.6
"954","cg25384595",5463,1698.8
"955","cg16489610",3738,1699.4
"956","cg24265969",5231,1699.8
"957","cg26227957",5608,1699.8
"958","cg02145543",548,1702
"959","cg01030481",255,1706.8
"960","cg16704344",3800,1707.2
"961","cg13434034",3088,1709.4
"962","cg27540823",5882,1709.4
"963","cg15805104",3592,1712
"964","cg07435269",1806,1712.4
"965","cg04938315",1257,1713.4
"966","cg05115375",1292,1714.4
"967","cg08704154",2087,1717.6
"968","cg03609024",930,1719.2
"969","cg23128651",4989,1721.8
"970","cg26591149",5688,1721.8
"971","cg14163444",3272,1722.8
"972","cg23596401",5088,1723
"973","cg03202416",832,1723.2
"974","cg27183030",5805,1724.8
"975","cg20594765",4531,1725.8
"976","cg19693626",4367,1726
"977","cg13653462",3144,1727.4
"978","cg14661959",3394,1730
"979","cg03824238",992,1731
"980","cg24686610",5323,1731.6
"981","cg01264765",319,1732
"982","cg20312131",4480,1736.4
"983","cg16195569",3675,1737.6
"984","cg21246991",4664,1741
"985","cg05001758",1270,1743
"986","cg10126409",2390,1743.8
"987","cg09662325",2279,1744
"988","cg00776430",193,1746.2
"989","cg02924619",760,1750.2
"990","cg19340858",4295,1750.2
"991","cg07200487",1746,1750.6
"992","cg22887748",4948,1753.2
"993","cg14719990",3403,1754
"994","cg14916668",3435,1754
"995","cg14286443",3302,1754.4
"996","cg12274443",2839,1756
"997","cg04667246",1187,1756.2
"998","cg01659052",422,1756.8
"999","cg11803278",2742,1758.8
"1000","cg22042833",4792,1762.4
"1001","cg26947766",5761,1763
"1002","cg20593128",4530,1764.6
"1003","cg22279415",4841,1765.2
"1004","cg11478051",2668,1768.2
"1005","cg26468414",5659,1769.6
"1006","cg27287245",5829,1772
"1007","cg14426517",3334,1772.8
"1008","cg24051786",5182,1774.8
"1009","cg06575065",1602,1776
"1010","cg22396033",4868,1777
"1011","cg22319618",4853,1777.8
"1012","cg24540710",5284,1779
"1013","cg07618453",1848,1781.4
"1014","cg02388500",609,1782.6
"1015","cg00764065",190,1783
"1016","cg11146081",2603,1784.2
"1017","cg01810875",465,1784.8
"1018","cg04230699",1099,1785.2
"1019","cg24913168",5371,1785.6
"1020","cg26429169",5655,1786.4
"1021","cg06464860",1581,1787.4
"1022","cg07693238",1865,1788.8
"1023","cg27279301",5826,1788.8
"1024","cg27542038",5883,1791.4
"1025","ch.12.1023240F",5906,1791.4
"1026","cg09783537",2305,1791.6
"1027","cg11769841",2735,1795.4
"1028","cg11334709",2640,1795.8
"1029","cg12161959",2817,1796.8
"1030","cg13771850",3173,1799.2
"1031","cg20197130",4462,1799.4
"1032","cg16329897",3707,1800.4
"1033","cg23751416",5119,1800.8
"1034","cg00013006",2,1802.8
"1035","cg04467832",1151,1804
"1036","cg19676100",4362,1804.2
"1037","cg18576635",4160,1804.6
"1038","cg18289746",4107,1805.4
"1039","cg19214300",4273,1806.2
"1040","cg00990974",244,1806.8
"1041","cg02212836",566,1808.6
"1042","cg25414370",5470,1809.2
"1043","cg08196128",1967,1811
"1044","cg20357538",4487,1811.4
"1045","cg03889263",1012,1812.2
"1046","cg19954348",4417,1812.4
"1047","cg18144073",4086,1812.8
"1048","cg04058305",1062,1814.6
"1049","cg15082166",3465,1815.2
"1050","cg04454050",1142,1818.6
"1051","cg09921392",2342,1818.6
"1052","cg11447162",2664,1820.6
"1053","cg18333041",4117,1821.6
"1054","cg10261589",2421,1822.6
"1055","cg24205414",5221,1823
"1056","cg09418861",2230,1823.8
"1057","cg19760243",4379,1825.4
"1058","cg15305070",3508,1825.8
"1059","cg19983274",4426,1826.2
"1060","cg16251576",3692,1828.2
"1061","cg17905708",4040,1831.4
"1062","cg01056358",259,1834.2
"1063","cg09894631",2332,1834.8
"1064","cg14728503",3406,1835.2
"1065","cg04439622",1136,1835.4
"1066","cg03890998",1013,1836.4
"1067","cg21178851",4644,1836.6
"1068","cg17439480",3944,1839.2
"1069","cg04056384",1061,1839.6
"1070","cg01798589",461,1842.6
"1071","cg13866527",3197,1844.4
"1072","cg00337558",83,1844.8
"1073","cg00302083",73,1845.4
"1074","cg04578631",1167,1849
"1075","cg19162470",4265,1849.4
"1076","cg24153754",5205,1852.2
"1077","cg02137956",544,1852.8
"1078","cg16149077",3663,1854.2
"1079","cg07573912",1841,1854.8
"1080","cg21481789",4702,1855.2
"1081","cg10039299",2369,1855.4
"1082","cg13239227",3055,1857.2
"1083","cg23322676",5043,1860.4
"1084","cg10908625",2552,1861
"1085","cg17868772",4029,1863.4
"1086","cg25556464",5489,1864.4
"1087","cg10933529",2558,1864.8
"1088","cg07350311",1786,1865.4
"1089","cg18594782",4165,1865.4
"1090","cg13351061",3074,1866.6
"1091","cg27357675",5841,1867.6
"1092","cg05977934",1503,1868.2
"1093","cg09214175",2186,1870
"1094","cg12161935",2816,1870.2
"1095","cg00871979",219,1870.4
"1096","cg08354106",2007,1872.2
"1097","ch.6.197209F",5922,1872.4
"1098","cg21127318",4635,1872.6
"1099","cg25413757",5469,1872.6
"1100","cg05968258",1498,1873
"1101","cg08402381",2016,1873.2
"1102","cg10654373",2503,1873.8
"1103","cg10510557",2474,1875.4
"1104","cg14554488",3363,1876.2
"1105","cg02973644",777,1879.8
"1106","cg03467405",899,1881.8
"1107","cg16143007",3660,1881.8
"1108","cg13856825",3194,1882
"1109","cg06106126",1522,1883.4
"1110","cg16776114",3818,1884
"1111","cg20539234",4520,1884.6
"1112","cg12704854",2950,1886
"1113","cg07576894",1842,1886.2
"1114","cg15690573",3577,1887.4
"1115","cg04926244",1253,1888.2
"1116","cg06655840",1619,1888.4
"1117","cg05140257",1301,1890.6
"1118","cg03550485",914,1893.8
"1119","cg07463633",1810,1898.4
"1120","cg21784143",4737,1898.6
"1121","cg25172307",5416,1899
"1122","cg20325517",4481,1900
"1123","cg18603788",4166,1901
"1124","cg05950713",1493,1903.8
"1125","cg23821145",5131,1905.2
"1126","cg13772414",3174,1907.8
"1127","cg07532758",1836,1908.2
"1128","cg04362614",1122,1909.6
"1129","cg23222604",5015,1910.2
"1130","cg23097558",4983,1911.4
"1131","cg00588393",149,1911.6
"1132","cg09011458",2143,1912
"1133","cg16406226",3724,1912.2
"1134","cg19403339",4313,1914.2
"1135","cg27230999",5813,1915
"1136","cg20935784",4601,1915.2
"1137","cg26973045",5765,1916.2
"1138","cg23982226",5164,1916.4
"1139","cg07434855",1805,1918.6
"1140","cg23617640",5090,1918.8
"1141","cg23220823",5014,1919.4
"1142","cg24504014",5275,1919.6
"1143","cg04740558",1201,1920.2
"1144","cg03339987",865,1921
"1145","cg04017102",1049,1923
"1146","cg03340878",867,1923.6
"1147","cg13168374",3043,1923.8
"1148","cg16045340",3640,1924.4
"1149","cg15849288",3599,1925
"1150","cg01064265",263,1925.8
"1151","cg09294136",2209,1927
"1152","cg21292592",4674,1928
"1153","cg11736112",2730,1928.4
"1154","cg21973370",4781,1928.4
"1155","cg12888005",2983,1931.4
"1156","cg17071192",3870,1931.8
"1157","cg04610667",1173,1932.6
"1158","cg17840453",4025,1933.2
"1159","cg23996241",5167,1933.8
"1160","cg14000361",3232,1934
"1161","cg05045027",1280,1934.2
"1162","cg19731233",4373,1938.8
"1163","cg01513909",386,1939.8
"1164","cg10284440",2428,1942.6
"1165","cg19973121",4424,1942.6
"1166","cg08833741",2108,1943.8
"1167","cg13149744",3036,1944.4
"1168","cg17493765",3957,1944.4
"1169","cg15604044",3563,1944.8
"1170","cg02286329",584,1947.6
"1171","cg12867705",2979,1948
"1172","cg17445120",3945,1948.8
"1173","cg09569258",2263,1950.6
"1174","cg23531285",5076,1951.6
"1175","cg01269044",321,1953.4
"1176","cg13574857",3121,1956.4
"1177","cg26634885",5695,1957.4
"1178","cg13972676",3224,1958
"1179","cg06913958",1681,1958.2
"1180","cg11189183",2611,1958.2
"1181","cg15586439",3559,1958.8
"1182","cg21765577",4735,1959.4
"1183","cg25376593",5462,1959.8
"1184","cg05770128",1454,1960
"1185","cg21247472",4665,1960
"1186","cg13580755",3126,1961.2
"1187","cg12986485",2997,1961.8
"1188","cg13215869",3050,1965
"1189","cg26316885",5628,1966
"1190","cg03547757",913,1967
"1191","cg20006652",4428,1967
"1192","cg16995193",3850,1968.6
"1193","cg00197191",50,1968.8
"1194","cg23205183",5005,1969.2
"1195","cg04826279",1226,1971
"1196","cg21249865",4667,1971.6
"1197","cg09958402",2349,1972.2
"1198","cg07673230",1862,1972.8
"1199","cg05070742",1283,1974.8
"1200","cg00634968",161,1975
"1201","cg24916165",5373,1976
"1202","cg20853889",4585,1978.2
"1203","cg05031845",1277,1980.8
"1204","cg13081704",3015,1980.8
"1205","cg03090449",814,1982.6
"1206","cg04305494",1114,1982.6
"1207","cg22535849",4896,1983
"1208","cg11246071",2625,1983.8
"1209","cg22741735",4926,1987
"1210","cg20406635",4494,1987.8
"1211","cg12977946",2996,1988.4
"1212","cg12114114",2804,1991
"1213","cg12735838",2956,1993
"1214","cg17993296",4058,1994
"1215","cg14817867",3417,1994.6
"1216","cg20147326",4458,1998.8
"1217","cg00792235",197,1999.2
"1218","cg10092524",2380,2000
"1219","cg23047681",4974,2000.8
"1220","cg12594001",2925,2001.2
"1221","cg26146732",5591,2002.2
"1222","cg08635931",2074,2003.6
"1223","cg03636930",935,2005.2
"1224","cg10103002",2383,2008
"1225","cg24592527",5295,2008
"1226","cg06839111",1657,2009.4
"1227","cg13985405",3230,2009.4
"1228","cg16222698",3682,2010
"1229","cg26709234",5710,2011.8
"1230","cg14863355",3425,2012.2
"1231","cg11264584",2628,2012.4
"1232","cg13504480",3108,2012.8
"1233","cg15384668",3524,2014.4
"1234","cg24009358",5170,2015.6
"1235","cg13118410",3024,2015.8
"1236","cg21090429",4628,2016.8
"1237","cg04202802",1090,2019
"1238","cg19573236",4338,2019.2
"1239","cg07855045",1891,2019.8
"1240","cg06443675",1578,2020
"1241","cg18612627",4171,2020
"1242","cg15097762",3469,2022.6
"1243","cg00139242",29,2024.2
"1244","cg18780653",4205,2026.4
"1245","cg21092030",4629,2026.8
"1246","cg06892006",1674,2028.2
"1247","cg05635923",1423,2030.8
"1248","cg01718139",437,2033.6
"1249","cg07877645",1897,2039
"1250","cg13862927",3196,2040
"1251","cg18541609",4151,2040.2
"1252","cg01239717",311,2040.8
"1253","cg19674688",4361,2041.2
"1254","cg00827745",203,2042.2
"1255","cg26935330",5758,2043.6
"1256","cg07095908",1717,2045.8
"1257","cg24531139",5283,2045.8
"1258","cg03584380",924,2047
"1259","cg01819910",468,2047.2
"1260","cg14022542",3238,2049
"1261","cg13633751",3139,2049.2
"1262","cg00162862",40,2052.6
"1263","cg08118287",1942,2053
"1264","cg14089714",3256,2053
"1265","cg22650104",4911,2057.2
"1266","cg23235497",5019,2059.4
"1267","cg21911849",4762,2059.6
"1268","cg13957928",3217,2060.4
"1269","cg13149442",3035,2061.4
"1270","cg00890632",224,2062.2
"1271","cg21579539",4714,2062.2
"1272","cg02399019",617,2062.4
"1273","cg02237493",575,2063
"1274","cg20351875",4486,2063.2
"1275","cg16586749",3766,2066.4
"1276","cg24006253",5168,2067
"1277","ch.10.5920188R",5905,2070
"1278","cg15648832",3570,2071.4
"1279","cg25289431",5442,2075.2
"1280","cg13580084",3125,2076.8
"1281","cg05077122",1284,2077.8
"1282","cg17083685",3875,2079
"1283","cg10933445",2557,2080.8
"1284","cg09059178",2149,2082
"1285","cg11174769",2609,2082.2
"1286","cg12400864",2871,2082.2
"1287","cg21254912",4668,2082.2
"1288","cg11391970",2651,2084.2
"1289","cg08282819",1993,2086
"1290","cg00102512",17,2086.2
"1291","cg20708961",4556,2086.2
"1292","cg00391067",97,2087.4
"1293","cg16592101",3768,2087.4
"1294","cg22512573",4888,2087.6
"1295","cg16232721",3687,2089.4
"1296","cg25571588",5494,2090.4
"1297","cg26496920",5664,2090.8
"1298","cg05442715",1376,2092
"1299","cg19754536",4377,2093.6
"1300","cg21878746",4753,2093.8
"1301","cg15737177",3583,2094.2
"1302","cg19926852",4410,2096
"1303","cg02396676",615,2096.4
"1304","cg12024553",2782,2096.4
"1305","cg19832721",4393,2096.4
"1306","cg19848629",4397,2099
"1307","cg21574864",4713,2099.4
"1308","cg15122603",3474,2099.6
"1309","cg09559367",2261,2101.2
"1310","cg01485998",379,2101.4
"1311","cg26233331",5611,2103.4
"1312","cg00962466",238,2104.2
"1313","cg13468144",3099,2104.2
"1314","cg22024281",4789,2104.8
"1315","cg15059367",3459,2105.4
"1316","cg05677943",1436,2106.2
"1317","cg20121258",4446,2106.2
"1318","cg12292402",2843,2106.8
"1319","cg16997486",3852,2106.8
"1320","cg02641539",674,2107.6
"1321","cg05471484",1385,2107.8
"1322","cg15386372",3525,2108.2
"1323","cg24422316",5263,2108.8
"1324","cg15241888",3495,2109
"1325","cg26656175",5698,2113
"1326","cg04843688",1231,2113.2
"1327","cg21966754",4779,2114.4
"1328","cg01031032",256,2116
"1329","cg18729350",4192,2116.8
"1330","cg08603083",2063,2120.8
"1331","cg25283577",5438,2122.4
"1332","cg26194775",5601,2122.4
"1333","cg06127862",1525,2122.6
"1334","cg25796145",5533,2123.2
"1335","cg18891864",4228,2123.6
"1336","cg10060065",2371,2124
"1337","cg23935300",5152,2124.4
"1338","cg07903001",1901,2125.4
"1339","cg16668397",3786,2126.2
"1340","cg11334644",2639,2128
"1341","cg05091921",1288,2129
"1342","cg06547715",1594,2129.8
"1343","cg16570273",3759,2129.8
"1344","cg24411870",5259,2130.8
"1345","cg19551225",4332,2131.4
"1346","cg27213872",5810,2131.6
"1347","cg26336642",5633,2132
"1348","cg22414262",4872,2134
"1349","cg06367527",1562,2135
"1350","ch.3.2096467F",5916,2136.4
"1351","cg04181038",1082,2136.6
"1352","cg19700328",4370,2137.2
"1353","cg10498682",2469,2137.4
"1354","cg07395724",1797,2138.2
"1355","cg19938436",4414,2139.8
"1356","cg13919908",3213,2140.8
"1357","cg10938684",2559,2141.6
"1358","cg04783231",1214,2143
"1359","cg02685016",689,2143.2
"1360","cg15539879",3554,2143.8
"1361","cg16724070",3808,2144.2
"1362","cg03701930",958,2145.2
"1363","cg09474105",2242,2147.8
"1364","cg16601893",3771,2147.8
"1365","cg10933428",2556,2148.4
"1366","cg04675919",1189,2148.8
"1367","cg27087614",5789,2149.8
"1368","cg24768050",5343,2150.6
"1369","cg09150633",2168,2151.4
"1370","cg06991148",1696,2154.2
"1371","cg10542562",2484,2155.2
"1372","cg11859345",2756,2155.8
"1373","cg26709988",5711,2157
"1374","cg08626125",2072,2158
"1375","cg21233897",4657,2161
"1376","cg17799033",4012,2161.6
"1377","cg04750536",1204,2162.8
"1378","cg03458455",894,2164.2
"1379","cg20599651",4532,2164.6
"1380","cg12914062",2988,2165.2
"1381","cg16259583",3694,2166.2
"1382","cg23238851",5021,2166.2
"1383","cg16315238",3703,2167.4
"1384","cg14557909",3364,2167.8
"1385","cg21910941",4761,2170.8
"1386","cg27016114",5773,2172.6
"1387","cg09423283",2232,2174
"1388","cg10111716",2387,2181.2
"1389","cg00854591",212,2183.4
"1390","cg10789601",2523,2183.4
"1391","cg09769647",2300,2184.8
"1392","cg19045427",4250,2187.6
"1393","cg24167928",5211,2187.8
"1394","cg11044290",2578,2190.4
"1395","cg11737403",2731,2190.6
"1396","cg03567896",919,2190.8
"1397","cg20561750",4526,2191.8
"1398","cg20804072",4574,2196.6
"1399","cg06189303",1536,2197.4
"1400","cg07882546",1898,2197.6
"1401","cg07555797",1838,2198.4
"1402","cg16705205",3802,2199.2
"1403","cg13555225",3115,2199.8
"1404","cg14479303",3346,2200
"1405","cg22934939",4957,2200.6
"1406","cg07766779",1874,2201.2
"1407","cg05877788",1474,2202.8
"1408","cg23844904",5138,2203.4
"1409","cg16151362",3664,2205
"1410","cg22331666",4856,2205.8
"1411","cg06083669",1519,2206.8
"1412","cg16009741",3630,2210
"1413","cg13969496",3222,2213
"1414","cg22088263",4797,2213.6
"1415","cg02766207",707,2215.4
"1416","cg05493770",1391,2215.6
"1417","cg03458763",895,2217.2
"1418","cg20025658",4435,2220.8
"1419","cg07643942",1853,2222.2
"1420","cg09877009",2328,2222.2
"1421","cg09290866",2208,2224.8
"1422","cg07238832",1758,2226.4
"1423","cg06349450",1560,2228.2
"1424","cg16051792",3641,2228.4
"1425","cg17879648",4031,2228.4
"1426","cg08500017",2042,2229.2
"1427","cg12052765",2789,2229.6
"1428","cg18818048",4210,2231.2
"1429","cg01342746",344,2232.6
"1430","cg09451413",2240,2233.2
"1431","cg12646307",2940,2234
"1432","cg14380408",3324,2234.2
"1433","cg23987789",5165,2234.4
"1434","cg18941031",4235,2235.4
"1435","cg08727239",2092,2235.6
"1436","cg25023043",5392,2236
"1437","cg13577389",3123,2236.4
"1438","cg13902645",3207,2236.4
"1439","cg03052071",806,2236.6
"1440","cg08610901",2065,2236.6
"1441","cg11833768",2750,2238.4
"1442","cg05172994",1312,2239
"1443","cg15768138",3589,2239.2
"1444","cg16037981",3638,2239.4
"1445","cg01878406",482,2240.8
"1446","cg10805004",2526,2241.8
"1447","cg25228188",5427,2242.6
"1448","cg18649133",4179,2243.4
"1449","cg16851423",3829,2244.6
"1450","cg01546472",396,2248
"1451","cg12300288",2848,2252.2
"1452","cg16238350",3689,2254
"1453","cg02338840",593,2254.6
"1454","cg08448084",2032,2254.6
"1455","cg13585334",3129,2258.6
"1456","cg09996971",2358,2260
"1457","cg08729658",2093,2260.6
"1458","cg02876293",743,2262
"1459","cg09636525",2276,2264
"1460","cg26814100",5733,2264.2
"1461","cg07917528",1905,2264.8
"1462","cg21617218",4720,2265
"1463","cg08137085",1949,2266.2
"1464","cg14270590",3297,2270
"1465","cg14235416",3290,2272
"1466","cg23385365",5052,2273
"1467","cg02723311",699,2273.8
"1468","cg02741519",702,2275.2
"1469","cg05979819",1504,2276
"1470","cg05948575",1492,2276.8
"1471","cg06545268",1593,2277.2
"1472","cg19681897",4366,2277.8
"1473","cg25029035",5393,2278
"1474","cg03041532",800,2278.8
"1475","cg14917572",3436,2279.6
"1476","cg24955114",5377,2280.2
"1477","cg06708562",1628,2281.2
"1478","cg02811156",721,2282.6
"1479","cg23066280",4980,2283.6
"1480","cg05082708",1286,2284.2
"1481","cg22497008",4884,2285
